Date,FMG.AX,WDS.AX,BXB.AX,ORG.AX,QBE.AX,RIO.AX,NCM.AX,BHP.AX,SUN.AX,COH.AX,REA.AX,CPU.AX,EVN.AX,GMG.AX,BLD.AX,WES.AX,IAG.AX,SGP.AX,BSL.AX,CBA.AX
2013-09-09,1.8951046466827397,22.04331970214844,6.0872063636779785,8.839065551757812,11.58957862854004,39.17273712158203,11.709444999694824,18.54769897460937,8.371609687805176,47.70568084716797,33.85545349121094,7.430946350097656,0.6583136916160583,3.6276626586914062,3.328157424926758,17.813350677490234,3.673750162124634,2.072584629058838,4.613613605499268,45.28227996826172
2013-09-10,1.920656442642212,21.958972930908203,6.045514106750488,8.934041976928711,11.309603691101074,39.76081085205078,11.39990520477295,18.683008193969727,8.325719833374023,48.2477912902832,34.252201080322266,7.552640914916992,0.6436026096343994,3.6276626586914062,3.4065511226654053,17.84389877319336,3.6606526374816895,2.094343900680542,4.667157173156738,45.448333740234375
2013-09-11,2.0441579818725586,21.705921173095703,6.101103782653809,8.959368705749512,11.44222354888916,40.56385803222656,11.054986000061035,18.90678596496582,8.410943984985352,48.96504974365234,33.388187408447266,7.697153091430664,0.6399247646331787,3.5970499515533447,3.456437826156616,17.98790740966797,3.693395376205444,2.110663890838623,4.702852725982666,45.595924377441406
2013-09-12,1.984535813331604,21.80152130126953,6.177542686462402,8.921379089355469,11.346441268920898,40.59547805786133,10.816200256347656,19.03689193725586,8.345385551452637,49.98255157470703,33.1942138671875,7.757997989654541,0.6546358466148376,3.5970499515533447,3.4493110179901123,18.075183868408203,3.680297613143921,2.094343900680542,4.711775779724121,45.497535705566406
2013-09-13,1.9419504404067995,21.65531349182129,6.163643836975098,8.820070266723633,11.162245750427246,39.88726425170898,10.630478858947754,18.83913230895996,8.35849666595459,50.04092788696289,32.73575592041016,7.643911361694336,0.5957921147346497,3.6506235599517822,3.392297744750977,18.158098220825195,3.699944972991944,2.105223655700684,4.640385627746582,45.39913558959961
2013-09-16,1.9504674673080444,21.86337661743164,6.205337524414063,8.826403617858887,11.051727294921877,40.08961486816406,11.169960975646973,18.875566482543945,8.430612564086914,50.39120101928711,34.01416015625,7.61348819732666,0.6215366125106812,3.620009899139404,3.3994240760803223,18.21919631958008,3.7719788551330566,2.094343900680542,4.756393909454346,45.54057693481445
2013-09-17,1.9675018787384035,21.784645080566406,6.184489727020264,8.80740737915039,11.000154495239258,39.6849250793457,10.913485527038574,18.80791282653809,8.568279266357422,50.64976119995117,33.94362258911133,7.621094703674316,0.6215366125106812,3.581742286682129,3.356663465499878,18.16682243347168,3.8309147357940674,2.094343900680542,4.667157173156738,45.26382827758789
2013-09-18,1.903622031211853,21.61032485961914,6.191441059112549,8.775750160217285,10.985417366027832,39.0146598815918,10.595099449157717,18.78188705444336,8.633837699890137,51.00005340576172,34.3668098449707,7.757997989654541,0.5884366631507874,3.681236267089844,3.356663465499878,18.127553939819336,3.8309147357940674,2.1161036491394043,4.595765113830566,45.497535705566406
2013-09-19,1.9504674673080444,21.824012756347656,6.233132362365723,8.908716201782227,10.830693244934082,40.23504638671875,11.435279846191406,19.088939666748047,8.771507263183594,50.52465438842773,34.781185150146484,7.68954610824585,0.6619915962219238,3.7883825302124015,3.499197483062744,18.066455841064453,3.811270236968994,2.1433024406433105,4.461908340454102,45.38682556152344
2013-09-20,1.9419504404067995,21.8858699798584,6.233132362365723,9.149320602416992,10.867533683776855,39.7797737121582,11.5856294631958,18.938013076782227,8.66661548614502,49.53218078613281,33.908355712890625,7.590670108795166,0.6325699687004089,3.750115633010864,3.442185163497925,18.114458084106445,3.8374643325805664,2.110663890838623,4.345898628234863,45.3560905456543
2013-09-23,1.954725980758667,21.77340507507324,6.191441059112549,8.972031593322754,10.889636993408203,39.56478500366211,10.639320373535156,18.787092208862305,8.555168151855469,49.41542434692383,33.06197738647461,7.537428855895996,0.6068255305290222,3.765422344207764,3.4065511226654053,18.02718162536621,3.8309147357940674,2.1161036491394043,4.426213264465332,45.208473205566406
2013-09-24,2.0100886821746826,21.705921173095703,6.191441059112549,8.997358322143555,10.801222801208496,39.2675895690918,10.53319263458252,18.667394638061523,8.542055130004883,49.16520690917969,32.96499252319336,7.453763961791992,0.6031476855278015,3.7883825302124015,3.3780438899993896,17.95299530029297,3.8309147357940674,2.094343900680542,4.381593227386475,44.83333969116211
2013-09-25,2.0697100162506104,21.84650993347168,6.295673847198486,9.041681289672852,10.771751403808594,39.46360778808594,10.559725761413574,18.73505210876465,8.640393257141113,51.24190521240234,33.4234504699707,7.491793632507324,0.6436026096343994,3.711849212646485,3.392297744750977,18.145008087158203,3.8309147357940674,2.1378631591796875,4.274507522583008,44.79643249511719
2013-09-26,2.091003179550171,21.891490936279297,6.302620887756348,9.048011779785156,10.8601655960083,40.08329391479492,10.506659507751465,18.91719436645508,8.712505340576172,51.52547454833984,33.06197738647461,7.499397277832031,0.6509581804275513,3.7271554470062256,3.420804262161255,18.245376586914062,3.876754760742188,2.1161036491394043,4.185269832611084,45.02398681640625
2013-09-27,2.1037793159484863,21.83525657653809,6.399906158447266,9.161983489990234,10.845429420471191,40.020057678222656,10.144057273864746,18.922401428222656,8.738728523254395,51.29196166992188,33.85545349121094,7.628696918487549,0.6362469792366028,3.7730751037597656,3.463563919067383,18.19737434387207,3.8898518085479736,2.1215431690216064,4.140651702880859,44.99323272705078
2013-09-30,2.02286434173584,21.542848587036133,6.330416679382324,8.927711486816406,10.808588981628418,39.03995513916016,10.347467422485352,18.599742889404297,8.568279266357422,50.44124984741211,33.31765365600586,7.545034408569336,0.6215366125106812,3.734809637069702,3.420804262161255,17.948633193969727,3.844012498855591,2.105223655700684,4.176346778869629,43.79399108886719
